participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.prolific_id,participant.prolific_study_id,participant.prolific_session_id,participant.inactive_excluded,participant.inactive_excluded_reason,participant.group_dropped,participant.part1_payoff_eligible,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.control_questions_max_attempts,session.config.skip_intro_control_questions,session.config.completionlink,bargaining_tdl_intro.1.player.id_in_group,bargaining_tdl_intro.1.player.role,bargaining_tdl_intro.1.player.payoff,bargaining_tdl_intro.1.player.prolific_id,bargaining_tdl_intro.1.player.prolific_pid_url,bargaining_tdl_intro.1.player.prolific_study_id,bargaining_tdl_intro.1.player.prolific_session_id,bargaining_tdl_intro.1.player.draft_history_left,bargaining_tdl_intro.1.player.draft_history_right,bargaining_tdl_intro.1.player.signal_left,bargaining_tdl_intro.1.player.signal_right,bargaining_tdl_intro.1.player.first_intention_selected,bargaining_tdl_intro.1.player.example1_earnings_you,bargaining_tdl_intro.1.player.example1_earnings_left,bargaining_tdl_intro.1.player.example1_earnings_right,bargaining_tdl_intro.1.player.example2_earnings_you,bargaining_tdl_intro.1.player.example2_earnings_left,bargaining_tdl_intro.1.player.example2_earnings_right,bargaining_tdl_intro.1.player.example3_earnings_you,bargaining_tdl_intro.1.player.example3_earnings_left,bargaining_tdl_intro.1.player.example3_earnings_right,bargaining_tdl_intro.1.player.time_welcome,bargaining_tdl_intro.1.player.time_instructions_part1,bargaining_tdl_intro.1.player.time_control_questions,bargaining_tdl_intro.1.player.time_goodbye,bargaining_tdl_intro.1.player.time_chat_and_signals,bargaining_tdl_intro.1.player.time_on_page,bargaining_tdl_intro.1.group.id_in_subsession,bargaining_tdl_intro.1.subsession.round_number,bargaining_tdl_main.1.player.id_in_group,bargaining_tdl_main.1.player.role,bargaining_tdl_main.1.player.payoff,bargaining_tdl_main.1.player.player_color,bargaining_tdl_main.1.player.part1_calculated_payoff,bargaining_tdl_main.1.player.signal_left,bargaining_tdl_main.1.player.signal_right,bargaining_tdl_main.1.player.first_intention_selected,bargaining_tdl_main.1.player.time_welcome,bargaining_tdl_main.1.player.time_chat,bargaining_tdl_main.1.player.time_signals,bargaining_tdl_main.1.player.time_chat_and_signals,bargaining_tdl_main.1.player.decision_choice,bargaining_tdl_main.1.player.received_signal_left,bargaining_tdl_main.1.player.received_signal_right,bargaining_tdl_main.1.player.id_player_on_the_left,bargaining_tdl_main.1.player.id_player_on_the_right,bargaining_tdl_main.1.player.time_experiment_terminated,bargaining_tdl_main.1.player.time_decision,bargaining_tdl_main.1.player.time_results,bargaining_tdl_main.1.player.time_on_page,bargaining_tdl_main.1.player.chat_interrupted,bargaining_tdl_main.1.player.participant_left_ts,bargaining_tdl_main.1.player.part1_payoff_eligible,bargaining_tdl_main.1.player.decision_inactive,bargaining_tdl_main.1.player.signal_inactive,bargaining_tdl_main.1.player.received_signal_left_inactive,bargaining_tdl_main.1.player.received_signal_right_inactive,bargaining_tdl_main.1.group.id_in_subsession,bargaining_tdl_main.1.group.grp_coordinate,bargaining_tdl_main.1.group.grp_triadicsplit,bargaining_tdl_main.1.group.selected_part_for_payment,bargaining_tdl_main.1.group.chat_left_p1,bargaining_tdl_main.1.group.chat_left_p2,bargaining_tdl_main.1.group.chat_left_p3,bargaining_tdl_main.1.group.group_dropped,bargaining_tdl_main.1.group.reconnect_deadline_ts,bargaining_tdl_main.1.group.interrupted_player_id,bargaining_tdl_main.1.group.last_ping_p1,bargaining_tdl_main.1.group.last_ping_p2,bargaining_tdl_main.1.group.last_ping_p3,bargaining_tdl_main.1.group.submit_grace_until_p1,bargaining_tdl_main.1.group.submit_grace_until_p2,bargaining_tdl_main.1.group.submit_grace_until_p3,bargaining_tdl_main.1.group.part1_payoff_eligible,bargaining_tdl_main.1.subsession.round_number,bargaining_tdl_part3.1.player.id_in_group,bargaining_tdl_part3.1.player.role,bargaining_tdl_part3.1.player.payoff,bargaining_tdl_part3.1.player.decision,bargaining_tdl_part3.1.player.example1_earnings_you,bargaining_tdl_part3.1.player.example1_earnings_left,bargaining_tdl_part3.1.player.example1_earnings_right,bargaining_tdl_part3.1.player.example2_earnings_you,bargaining_tdl_part3.1.player.example2_earnings_left,bargaining_tdl_part3.1.player.example2_earnings_right,bargaining_tdl_part3.1.player.all_control_questions_correct,bargaining_tdl_part3.1.player.time_instructions_part3,bargaining_tdl_part3.1.player.time_summary_part3,bargaining_tdl_part3.1.player.time_control_questions_part3,bargaining_tdl_part3.1.player.time_thank_you_part3,bargaining_tdl_part3.1.player.time_decision_part3,bargaining_tdl_part3.1.player.time_results_part3,bargaining_tdl_part3.1.player.time_on_page,bargaining_tdl_part3.1.player.selected_part_for_payment,bargaining_tdl_part3.1.group.id_in_subsession,bargaining_tdl_part3.1.subsession.round_number,bargaining_tdl_survey.1.player.id_in_group,bargaining_tdl_survey.1.player.role,bargaining_tdl_survey.1.player.payoff,bargaining_tdl_survey.1.player.gender,bargaining_tdl_survey.1.player.age,bargaining_tdl_survey.1.player.field_of_study,bargaining_tdl_survey.1.player.university_years,bargaining_tdl_survey.1.player.job_status,bargaining_tdl_survey.1.player.willingness_future,bargaining_tdl_survey.1.player.willingness_risk,bargaining_tdl_survey.1.player.reciprocity_positive,bargaining_tdl_survey.1.player.reciprocity_negative,bargaining_tdl_survey.1.player.willingness_donate,bargaining_tdl_survey.1.player.trust_general,bargaining_tdl_survey.1.player.beauty_contest_guess,bargaining_tdl_survey.1.player.time_on_page,bargaining_tdl_survey.1.player.time_survey_intro,bargaining_tdl_survey.1.player.time_survey_questions,bargaining_tdl_survey.1.player.time_survey_scale_intro,bargaining_tdl_survey.1.player.time_survey_page4,bargaining_tdl_survey.1.player.time_survey_page5,bargaining_tdl_survey.1.player.time_survey_page6,bargaining_tdl_survey.1.player.time_survey_page7,bargaining_tdl_survey.1.player.time_survey_page8,bargaining_tdl_survey.1.player.time_survey_page9,bargaining_tdl_survey.1.player.time_survey_page10,bargaining_tdl_survey.1.player.time_final_results,bargaining_tdl_survey.1.group.id_in_subsession,bargaining_tdl_survey.1.subsession.round_number
2,eidw00zh,,0,30,30,bargaining_tdl_survey,FinalResults,2026-05-05 09:50:04.234563,1,,,4.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,2,,0.0,,,,,,,,,,6,0,6,4,4,4,0,0,0,41.55,2.71,2.71,0.0,0.0,2.71,1,1,2,,4.0,Green,4.0,split_both,split_both,right,41.55,120.83,10.64,131.47,Both,split_both,split_both,1i6iv58t,59r488q8,0.0,11.03,6.68,6.68,,,,,,,,2,1,1,1,1,1,1,,,,,,,,,,,1,2,,0.0,share_both,,,,,,,0,11.81,0.0,0.0,0.0,8.88,235.84,235.84,-1,1,1,2,,0.0,0,34,econ,33,not_in_labour_force,9,10,8,10,8,10,120.0,133.21,0.95,16.18,1.07,1.91,1.18,1.2,1.34,1.09,0.9,133.21,0.0,1,1
3,59r488q8,,0,19,30,bargaining_tdl_part3,ResultsPart3,2026-05-05 09:50:06.422903,1,,,4.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,3,,0.0,,,,,,,,,,6,0,6,4,4,4,0,0,0,2.78,12.77,12.77,0.0,0.0,12.77,1,1,3,,4.0,Blue,4.0,split_both,split_both,left,2.78,88.96,25.82,114.78,Both,split_both,split_both,eidw00zh,1i6iv58t,0.0,20.21,4.06,4.06,,,,,,,,2,1,1,1,1,1,1,,,,,,,,,,,1,3,,0.0,share_one,,,,,,,0,18.06,0.0,0.0,0.0,2.59,0.0,2.59,-1,1,1,3,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
4,y37vb7y3,,0,0,30,,,,0,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,4,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,-1,0,0,0,,,,,,,,,,,1,4,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,4,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
5,nuomg7sp,,0,0,30,,,,0,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,5,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,-1,0,0,0,,,,,,,,,,,1,5,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,5,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
6,btqhauwi,,0,30,30,bargaining_tdl_survey,FinalResults,2026-05-05 10:58:32.830882,1,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,6,,0.0,,,,,,,,,,6,0,6,4,4,4,0,0,0,1.43,3.37,3.37,0.0,0.0,3.37,1,1,1,,0.0,Red,6.0,split_both,split_both,left,1.43,51.25,20.17,71.42,Right,split_both,split_both,7wj16ro8,tgpypupg,0.0,13.24,25.48,25.48,,,,,,,,3,1,0,0,1,1,1,,,,,,,,,,,1,6,,0.0,share_both,,,,,,,0,12.41,0.0,0.0,0.0,10.23,95.5,95.5,-1,1,1,6,,0.0,0,23,econ,2,employee,9,10,9,8,9,7,120.0,6.58,37.46,15.67,6.36,8.77,1.32,1.63,1.41,1.38,1.38,6.58,0.0,1,1
7,tgpypupg,,0,17,30,bargaining_tdl_part3,InstructionsPart3,2026-05-05 10:52:15.957674,1,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,7,,0.0,,,,,,,,,,6,0,6,4,4,4,0,0,0,1.18,3.83,3.83,0.0,0.0,3.83,1,1,2,,0.0,Green,6.0,split_both,split_both,right,1.18,60.27,6.68,66.95,Left,split_both,split_both,btqhauwi,7wj16ro8,0.0,26.49,1020.92,1020.92,,,,,,,,3,1,0,0,1,1,1,,,,,,,,,,,1,7,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,7,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
8,yq16ylht,,0,0,30,,,,0,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,8,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,-1,0,0,0,,,,,,,,,,,1,8,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,8,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
9,7wj16ro8,,0,16,30,bargaining_tdl_main,Results,2026-05-05 10:34:22.393980,1,,,0.0,,,,,,,,6vf3sgej,,,,,1,bargaining_tdl,0.0,1.0,5,0,,9,,0.0,,,,,,,,,,6,0,6,4,4,4,0,0,0,1.83,115.41,115.41,0.0,0.0,115.41,1,1,3,,0.0,Blue,0.0,split_both,split_both,right,1.83,62.22,3.55,65.77,Both,split_both,split_both,tgpypupg,btqhauwi,0.0,31.37,0.0,31.37,,,,,,,,3,1,0,0,1,1,1,,,,,,,,,,,1,9,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,9,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1,gzty9e9k,,0,0,30,,,,0,,,0.0,,,,,,,,hh00hitj,,,,,1,bargaining_tdl,0.0,1.0,5,0,,1,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,-1,0,0,0,,,,,,,,,,,1,1,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,1,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
2,xeosmoh5,,0,0,30,,,,0,,,0.0,,,,,,,,hh00hitj,,,,,1,bargaining_tdl,0.0,1.0,5,0,,2,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,1,0,0,-1,0,0,0,,,,,,,,,,,1,2,,0.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,1,1,2,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
